log_msg_len,type_id,timestamp,Version,Number of SubPackets,SubPacket ID,SubPacket Version,SubPacket Size,E-ARFCN,Num-of-cells,Physical Cell ID,Serving Cell Index,Is Serving Cell,Current SFN,Current Subframe Number,RSRP Rx[0],RSRP Rx[1],RSRP,RSRQ Rx[0],RSRQ Rx[1],RSRQ
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.616722,1,1,25,36,524,977,1,202,PCell,1,780,8,-119.9375,-118.1875,-118.1875,-12.875,-11.625,-12.875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.626341,1,1,25,36,524,977,1,202,PCell,1,781,8,-120.1875,-118.9375,-118.9375,-17.0625,-16.9375,-17.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.636738,1,1,25,36,524,977,1,202,PCell,1,782,8,-119.9375,-119.1875,-119.1875,-15.625,-14.0625,-15.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.646750,1,1,25,36,524,977,1,202,PCell,1,783,8,-119.75,-119.5625,-119.5625,-12.4375,-12.875,-12.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.656723,1,1,25,36,524,977,1,202,PCell,1,784,8,-119.9375,-120.0,-119.9375,-13.5,-13.9375,-13.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.666755,1,1,25,36,524,977,1,202,PCell,1,785,8,-119.9375,-120.1875,-119.9375,-12.375,-14.4375,-12.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.676711,1,1,25,36,524,977,1,202,PCell,1,786,8,-119.8125,-120.3125,-119.8125,-14.125,-15.0,-14.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.686747,1,1,25,36,524,977,1,202,PCell,1,787,8,-119.9375,-120.5,-119.9375,-12.4375,-14.125,-12.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.696713,1,1,25,36,524,977,1,202,PCell,1,788,8,-119.875,-120.5,-119.875,-13.125,-15.25,-13.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.706745,1,1,25,36,524,977,1,202,PCell,1,789,8,-119.875,-120.5625,-119.875,-18.0625,-19.0,-18.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.716731,1,1,25,36,524,977,1,202,PCell,1,790,8,-119.9375,-120.5625,-119.9375,-12.875,-14.875,-12.875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.726364,1,1,25,36,524,977,1,202,PCell,1,791,8,-120.125,-120.6875,-120.125,-14.9375,-17.375,-14.9375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.736718,1,1,25,36,524,977,1,202,PCell,1,792,8,-120.125,-120.6875,-120.125,-12.1875,-14.5,-12.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:26:37.746753,1,1,25,36,524,977,1,202,PCell,1,793,8,-120.375,-120.875,-120.375,-15.5,-16.1875,-15.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.494263,1,1,25,36,524,66586,1,349,PCell,1,644,7,-116.625,-111.625,-111.625,-13.5625,-12.5,-13.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.513960,1,1,25,36,524,66586,1,349,PCell,1,646,7,-116.75,-111.875,-111.875,-11.8125,-10.4375,-11.8125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.524402,1,1,25,36,524,66586,1,349,PCell,1,647,7,-117.125,-112.4375,-112.4375,-12.25,-10.6875,-12.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.534267,1,1,25,36,524,66586,1,349,PCell,1,648,7,-117.1875,-112.6875,-112.6875,-12.1875,-11.0,-12.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.553960,1,1,25,36,524,66586,1,349,PCell,1,650,7,-116.875,-113.0,-113.0,-14.875,-14.5,-14.875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.564407,1,1,25,36,524,66586,1,349,PCell,1,651,7,-116.5625,-112.5625,-112.5625,-10.5625,-10.3125,-10.5625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.574262,1,1,25,36,524,66586,1,349,PCell,1,652,7,-116.75,-112.4375,-112.4375,-13.4375,-13.9375,-13.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.593962,1,1,25,36,524,66586,1,349,PCell,1,654,7,-116.75,-112.125,-112.125,-10.3125,-9.9375,-10.3125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.604415,1,1,25,36,524,66586,1,349,PCell,1,655,7,-117.5625,-112.5,-112.5,-13.625,-13.75,-13.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.614271,1,1,25,36,524,66586,1,349,PCell,1,656,7,-118.125,-112.5,-112.5,-13.9375,-14.625,-13.9375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.633958,1,1,25,36,524,66586,1,349,PCell,1,658,7,-118.6875,-112.3125,-112.3125,-12.0625,-10.625,-12.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.644405,1,1,25,36,524,66586,1,349,PCell,1,659,7,-119.5625,-113.3125,-113.3125,-12.25,-10.0625,-12.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 15:31:02.654260,1,1,25,36,524,66586,1,349,PCell,1,660,7,-119.6875,-114.0,-114.0,-12.0,-9.3125,-12.0
